tack range,  பசை ஒட்டுக்கால நெடுக்கம், 
escape learning,  தப்பித்தல் கற்றல், தவிர்ப்புமுறைக் கற்றல், தவிர்வுக் கற்றல், 
escape mecahnism,  தவிர்த்தல் செயல்முறை, 
escape training,  தவிர்த்தல் பயிற்சி, 
escapism,  தப்பிக்கும் போக்கு, தப்பியோடும் போக்கு, 
eschar,  தீப்பெருக்கு, தீக்காயப் பொடுகு, 
escoba,  சிடா’ செடிப்பட்டை நார், 
escolliba fibre,  ‘எஸ்கோலிபா’ செடி வெளிர்நிற நார், 
escurial,  செம்மறி ஆட்டு வகை, 
esequibo cotton,  பிரேசிலிய பருத்தி, 
esmeralda,  மகளிர் வெண்சுதுக்கத் துணி, 
esophagal disorders,  உணவுக்குழாய்க் கோளாறு, 
esophageal voice,  தொண்டையொலி, 
odynophagia,  உணவுக்குழல் அழற்சி/ விழுங்கும் போது வலி, 
esophagus inflammation,  உணவுக்குழல் அழற்சி, 
oesophagitis,  உணவுக்குழல் அழற்சி, 
esophoria,  கண் உள்நோக்கும் அளவு, உள் மாறுகண்; நோக்கு மாறுகண், 
espadini,  அமெரிக்கக் கற்றாழை நார், 
espagnolette,  மெரினோக் கம்பளித் துணி, பலகணித் தாழ்ப்பாள், 
esparto,  தாள்செய் புல் வகை, 
esperon,  பிரெஞ்சு முறுக்கிய சாய்வரிக் கம்பளித் துணிவகை, 
espouline,  இந்தியச் சால்வை வகை, 
essential components,  இன்றியமையாக் கூறுகள், 
essentialism,  அடிப்படைப் பண்புகளின் ஆளுகைக் கோட்பாடு;- இன்றியமையாக் கோட்பாடு;- இன்றியமையாமையியம்// சாரநிலை வாதம்;- இன்றியமையாமைக் கொள்கை, 
establishing autonomy,  தன்னாட்சியை நிறுவல், 
establishing dominant colours,  ஓங்கு நிறங்கள் நிறுவல், 
estamene,  முரட்டுச் செர்ஜ் ஆடை, 
estamet,  அகல் கம்பளித் துணிவகை, 
estampado,  பருத்தி அச்சிடல், 
estancia,  செம்மறி ஆட்டுப் பண்ணை/ கால்நடைப்பண்ணை, 
esteem need,  மதிப்புத் தேவை: மானத் தேவை, 
esteopathy,  எலும்பு நோயியல், 
esthetic pleasure,  அழகியல் இன்பம், 
estimate committee,  மதிப்பீட்டுக் குழு, 
estimated correlation coefficient,  மதிப்பிட்ட தொடர்புக் கெழு, 
estimating the cost,  விலை மதிப்பிடுதல், 
estimators,  மதிப்பீட்டாளர்கள், 
estopilla,  சணல் துணி உடை வகை, 
estrangement,  மனப்பிணக்கு: முறிப்பு; நறநறப்பு, 
estron,  அசிட்டேட் செயற்கைநூல், 
estrous behaviour,  பால்வினை நடத்தை, 
estrus,  பால்வினைச் செயல் சுழற்சிக்காலம்// சினைப்பருவம், 
etaise,  மேசைவிரிப்புச் சணல் துணி, 
etamine a bluteau,  பிரெஞ்சு மணியிழை காஜ் துணி, 
grain de poule,  பிரெஞ்சுக் கம்பளித் துணிவகை, 
etamine du mans,  பிரெஞ்சுக் கம்பளித் துணிவகை, 
etawah project,  இட்டாவா திட்டப்பணி, 
ether effect,  பொறிப்பு விளைவு, 
ether layer,  பொறிப்பு அடுக்கு, 
moral behaviour,  அறவியல் நடத்தை, ஒழுக்க நடத்தை, 
ethical behaviour,  ஒழுக்க நடத்தை, 
ethical imperative,  அறவியல் நெருக்கடிகள், 
ethnic anthropology,  இனக்குழு மானிடவியல், 
ethnic conflicts,  இனக்குழு பூசல்கள், 
ethnic identity,  இனக்குழு அடையாளம், 
ethnic origin,  இனவழித் தோற்றம், 
ethnic socialization,  இனவழி சமூகமயமாதல், 
ethnic values,  இனவழி மதிப்புகள், 
